YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
2010,10,19,49.26952821,-123.0267365,10,45,1,1,5
2010,5,25,49.26956072,-123.0389432,15,13,1,1,5
2010,4,8,49.27012605,-123.1007338,12,8,3,1,11
2010,8,7,49.26940949,-123.056607,17,29,5,1,5
2010,3,19,49.26940262,-123.05208449999999,12,9,4,1,5
2010,12,6,49.26936992,-123.0442216,20,2,0,1,5
2010,7,24,49.26962487,-123.07348770000002,23,36,5,1,4
2010,1,12,49.26952821,-123.0267365,17,18,1,1,5
2010,12,21,49.24761077,-123.09016310000001,14,10,1,1,6
2010,7,18,49.24757471,-123.10112759999998,18,43,6,1,15
2010,11,18,49.24455289,-123.042166,22,20,3,1,14
2010,6,25,49.24455289,-123.042166,7,5,4,1,14
2010,8,28,49.24460391,-123.0813507,9,52,5,1,6
2010,11,29,49.24451058,-123.0340872,18,47,0,1,14
2010,8,14,49.24462188,-123.049654,10,40,5,1,14
2010,2,8,49.26866983,-123.09957620000002,8,50,0,1,11
2010,8,11,49.26901073,-123.1006353,10,11,2,1,11
2010,8,30,49.26901073,-123.1006353,12,43,0,1,11
2010,5,2,49.24151973,-123.065299,16,55,6,1,6
2010,8,6,49.24151973,-123.065299,17,9,4,1,6
2010,12,26,49.24151973,-123.065299,13,23,6,1,6
2010,1,23,49.24030646,-123.09038329999998,23,14,5,1,15
2010,2,26,49.24030646,-123.09038329999998,21,24,4,1,15
2010,6,12,49.24030646,-123.09038329999998,17,39,5,1,15
2010,9,18,49.24030646,-123.09038329999998,23,6,5,1,15
2010,10,27,49.24030646,-123.09038329999998,17,47,2,1,15
2010,10,27,49.24030646,-123.09038329999998,20,24,2,1,15
2010,3,15,49.24020864,-123.0763702,17,40,0,1,6
2010,5,14,49.24020864,-123.0763702,22,18,4,1,6
2010,8,3,49.24020864,-123.0763702,13,29,1,1,6
2010,8,16,49.24020864,-123.0763702,14,7,0,1,6
2010,2,17,49.23978719,-123.0587162,12,27,2,1,6
2010,12,5,49.23978719,-123.0587162,17,3,6,1,6
2010,8,21,49.24006247,-123.06536580000001,21,5,5,1,6
2010,11,6,49.24006247,-123.06536580000001,21,5,5,1,6
2010,2,10,49.24026588,-123.0845857,21,14,2,1,6
2010,5,15,49.23922589,-123.0653922,17,17,5,1,6
2010,8,14,49.23905583,-123.10156359999999,21,52,5,1,15
2010,6,18,49.23725673,-123.10162859999998,10,36,4,1,15
2010,1,12,49.2354217,-123.1016248,17,32,1,1,15
2010,9,10,49.23491711,-123.06549640000001,2,10,4,1,6
2010,1,8,49.23256749,-123.0686938,18,11,4,1,21
2010,2,26,49.23274212,-123.07705929999999,18,56,4,1,6
2010,4,2,49.233119,-123.1015239,15,35,4,1,15
2010,1,16,49.23283378,-123.05887279999999,17,49,5,1,6
2010,7,18,49.23283378,-123.05887279999999,19,20,6,1,6
2010,12,30,49.23283378,-123.05887279999999,10,29,3,1,6
2010,7,17,49.22927121,-123.03860929999999,9,14,5,1,8
2010,5,23,49.22733718,-123.0879561,16,40,6,1,20
2010,1,8,49.22324741,-123.0281672,18,19,4,1,8
2010,5,24,49.22324741,-123.0281672,12,1,0,1,8
2010,11,23,49.22324741,-123.0281672,8,29,1,1,8
2010,1,8,49.22519117,-123.0690544,6,17,4,1,21
2010,2,13,49.22480305,-123.0547294,9,39,5,1,21
2010,12,7,49.22480305,-123.0547294,17,26,1,1,21
2010,1,24,49.22532799,-123.0800555,13,39,6,1,20
2010,11,5,49.22532799,-123.0800555,8,41,4,1,20
2010,4,7,49.2251661,-123.06575819999999,20,53,2,1,21
2010,4,27,49.2251661,-123.06575819999999,9,12,1,1,21
2010,1,9,49.22451946,-123.0908077,2,1,5,1,20
2010,9,20,49.22471733,-123.10164409999999,12,33,0,1,20
2010,7,7,49.22284624,-123.1017226,19,8,2,1,20
2010,5,25,49.22025536,-123.06457069999999,7,19,1,1,21
2010,12,11,49.22026362,-123.0658753,18,59,5,1,21
2010,2,11,49.22007019,-123.09767959999999,0,53,3,1,20
2010,9,15,49.21931098,-123.1018527,15,11,2,1,20
2010,1,22,49.21813382,-123.0770503,6,11,4,1,21
2010,1,23,49.21813382,-123.0770503,4,37,5,1,21
2010,12,24,49.21813382,-123.0770503,23,27,4,1,21
2010,12,7,49.21820161,-123.08306499999999,15,15,1,1,20
2010,4,12,49.21383883,-123.06956029999999,11,3,0,1,21
2010,12,26,49.21376208,-123.07709840000001,13,24,6,1,21
2010,11,4,49.21435441,-123.10204850000001,12,34,3,1,20
2010,2,10,49.21428607,-123.0978604,1,3,2,1,20
2010,6,14,49.21288053,-123.0771108,6,50,0,1,21
2010,3,26,49.26507562,-123.0697423,17,13,4,1,4
2010,8,16,49.26462976,-123.1009838,14,17,0,1,11
2010,7,20,49.2643172,-123.08714209999998,7,50,1,1,11
2010,11,5,49.26200174,-123.0470463,12,55,4,1,14
2010,9,5,49.26286808,-123.0993996,20,43,6,1,11
2010,12,26,49.26291177,-123.1008841,5,43,6,1,11
2010,2,20,49.26213239,-123.05658490000002,18,22,5,1,5
2010,12,24,49.26213239,-123.05658490000002,23,14,4,1,5
2010,6,28,49.26301615,-123.10488390000002,15,52,0,1,11
2010,7,6,49.26301615,-123.10488390000002,20,13,1,1,11
2010,6,2,49.26200851,-123.05221409999999,8,21,2,1,5
2010,2,9,49.26194885,-123.0443112,7,10,1,1,5
2010,9,12,49.26194885,-123.0443112,17,25,6,1,5
2010,10,22,49.26194885,-123.0443112,19,49,4,1,5
2010,12,12,49.26194885,-123.0443112,17,58,6,1,5
2010,1,3,49.26189842,-123.0338243,12,33,6,1,14
2010,9,29,49.26235665,-123.0736418,19,14,2,1,6
2010,11,20,49.28234919,-123.10223,0,2,5,1,1
2010,3,28,49.28204675,-123.08710459999999,18,55,6,1,19
2010,8,7,49.27829611,-123.0578683,17,20,5,1,4
2010,1,7,49.28124857,-123.07039750000001,15,59,3,1,4
2010,10,30,49.28114867,-123.0319126,16,54,5,1,5
2010,5,25,49.28097156,-123.08130049999998,11,18,1,1,19
2010,8,11,49.28130986,-123.09747050000001,9,54,2,1,19
2010,3,31,49.28116623,-123.0565379,9,28,2,1,5
2010,1,11,49.28115368,-123.04403959999999,5,43,0,1,5
2010,1,30,49.28115368,-123.04403959999999,17,48,5,1,5
2010,2,4,49.28115368,-123.04403959999999,11,36,3,1,5
2010,6,29,49.28115368,-123.04403959999999,8,5,1,1,5
2010,4,15,49.28124084,-123.0682939,16,36,3,1,4
2010,11,19,49.28124084,-123.0682939,17,14,4,1,4
2010,6,8,49.24866322,-123.09015120000001,18,15,1,1,6
2010,10,26,49.24877112,-123.10107509999999,21,9,1,1,15
2010,11,19,49.28044218,-123.1022673,23,10,4,1,1
2010,8,25,49.23275752,-123.04879050000001,14,12,2,1,21
2010,7,7,49.22728628,-123.08383559999999,21,42,2,1,20
2010,8,31,49.21242536,-123.0551277,4,15,1,1,21
2010,9,22,49.27804596,-123.10615320000001,11,45,2,1,1
2010,9,19,49.26084569,-123.14113559999998,2,29,6,1,3
2010,3,17,49.26361634,-123.14103359999999,17,37,2,1,3
2010,10,16,49.26361634,-123.14103359999999,1,13,5,1,3
2010,1,24,49.28205019,-123.02360829999999,20,15,6,1,5
2010,12,6,49.25973709,-123.08918190000001,16,11,0,1,11
2010,11,10,49.25279215,-123.0899938,13,32,2,1,15
2010,12,2,49.24761077,-123.09016310000001,15,55,3,1,6
2010,6,20,49.23292124,-123.09054840000002,13,59,6,1,6
2010,10,28,49.22736205,-123.0907031,8,36,3,1,20
2010,2,27,49.21107126,-123.09114009999999,5,45,5,1,20
2010,11,14,49.21107126,-123.09114009999999,18,1,6,1,20
2010,11,19,49.21107126,-123.09114009999999,13,24,4,1,20
2010,11,15,49.28479068,-123.05776589999999,18,53,0,1,4
2010,7,23,49.26223955,-123.05815190000001,14,45,4,1,6
2010,8,16,49.25295116,-123.0818041,21,12,0,1,6
2010,4,18,49.27681573,-123.0813761,4,46,6,1,19
2010,9,5,49.27853069,-123.0970663,16,12,6,1,19
2010,10,1,49.25819782,-123.04437649999998,19,7,4,1,14
2010,4,15,49.25812946,-123.03372560000001,20,54,3,1,14
2010,6,30,49.25813985,-123.0285307,13,0,2,1,14
2010,7,16,49.25813985,-123.0285307,22,55,4,1,14
2010,5,1,49.26372632,-123.0697679,8,54,5,1,4
2010,4,4,49.25847132,-123.05662199999999,3,16,6,1,6
2010,10,25,49.27609912,-123.127761,7,43,0,1,1
2010,1,24,49.27819844,-123.12460420000001,23,35,6,1,1
2010,10,23,49.28136981,-123.1198136,19,35,5,1,1
2010,11,15,49.28136981,-123.1198136,7,2,0,1,1
2010,7,21,49.28032473,-123.1213923,2,56,2,1,1
2010,1,26,49.25892363,-123.13872509999999,9,48,1,1,3
2010,9,26,49.24833574,-123.13914879999999,8,23,6,1,16
2010,2,24,49.24188597,-123.1393093,18,47,2,1,16
2010,2,25,49.24188597,-123.1393093,11,0,3,1,16
2010,3,7,49.22696223,-123.13981670000001,13,25,6,1,7
2010,4,7,49.22696223,-123.13981670000001,21,39,2,1,7
2010,1,18,49.21933386,-123.1401248,11,3,0,1,13
2010,10,4,49.21933386,-123.1401248,17,47,0,1,13
2010,12,18,49.21933386,-123.1401248,10,2,5,1,13
2010,10,1,49.2108869,-123.1404442,18,16,4,1,10
2010,1,11,49.20853902,-123.14053359999998,7,48,0,1,10
2010,6,18,49.20853902,-123.14053359999998,15,14,4,1,10
2010,11,14,49.20853902,-123.14053359999998,19,41,6,1,10
2010,2,19,49.28531574,-123.11384170000001,11,8,4,1,1
2010,2,26,49.24930729,-123.1390966,12,43,4,1,16
2010,11,3,49.24930729,-123.1390966,13,14,2,1,16
2010,11,11,49.24930729,-123.1390966,14,50,3,1,16
2010,8,1,49.23245638,-123.03598829999999,10,55,6,1,8
2010,11,22,49.27654151,-123.0873561,15,5,0,1,19
2010,11,1,49.2071092,-123.1244804,9,5,0,1,10
2010,9,19,49.28011113,-123.12762009999999,10,49,6,1,1
2010,8,25,49.26258776,-123.1361377,20,9,2,1,3
2010,7,9,49.25887257,-123.13627859999998,17,1,4,1,3
2010,7,7,49.26863235,-123.1876331,17,53,2,1,23
2010,5,16,49.27841046,-123.1281382,11,28,6,1,1
2010,7,1,49.27841046,-123.1281382,20,55,3,1,1
2010,8,5,49.27841046,-123.1281382,15,11,3,1,1
2010,9,22,49.27841046,-123.1281382,7,20,2,1,1
2010,10,14,49.27779984,-123.12718799999999,4,42,3,1,1
2010,12,16,49.28098926,-123.12243889999999,15,46,3,1,1
2010,2,19,49.20852835,-123.1343828,1,31,4,1,10
2010,9,16,49.20215015,-123.134846,10,35,3,1,10
2010,9,16,49.25206197,-123.0798926,20,3,3,1,6
2010,7,17,49.28124124,-123.093428,23,42,5,1,19
2010,8,16,49.27756209,-123.09358600000002,18,52,0,1,19
2010,4,2,49.24054679,-123.1040945,11,31,4,1,15
2010,2,15,49.28281039,-123.1349146,20,1,0,1,22
2010,3,12,49.23645097,-123.0336696,13,40,4,1,14
2010,6,7,49.23412954,-123.0358521,14,43,0,1,14
2010,9,17,49.23412954,-123.0358521,15,40,4,1,14
2010,5,24,49.24626594,-123.0542585,15,50,0,1,14
2010,9,13,49.28115265,-123.0466658,8,15,0,1,5
2010,9,13,49.279281899999994,-123.10215490000002,20,46,0,1,1
2010,12,14,49.22470977,-123.04105039999999,7,24,1,1,8
2010,8,26,49.24639369,-123.06783359999999,17,41,3,1,6
2010,12,17,49.26197818,-123.09866940000002,19,28,4,1,11
2010,12,14,49.23900787,-123.05188759999999,17,14,1,1,14
2010,5,3,49.26286808,-123.0993996,16,0,0,1,11
2010,8,18,49.26286808,-123.0993996,2,35,2,1,11
2010,10,23,49.23827095,-123.05032079999998,18,40,5,1,14
2010,8,21,49.24449801,-123.0637642,22,36,5,1,6
2010,11,30,49.23201699,-123.0312491,14,24,1,1,14
2010,6,1,49.23319457,-123.03406570000001,9,40,1,1,14
2010,8,27,49.23319457,-123.03406570000001,10,43,4,1,14
2010,6,4,49.21221488,-123.07712350000001,21,49,4,1,20
2010,7,29,49.24020864,-123.0763702,10,47,3,1,6
2010,8,15,49.24020864,-123.0763702,22,36,6,1,6
2010,9,10,49.23479308,-123.07699380000001,17,32,4,1,6
2010,9,2,49.23274212,-123.07705929999999,7,37,3,1,6
2010,3,7,49.21813382,-123.0770503,17,25,6,1,21
2010,5,6,49.2154802,-123.0770736,13,0,3,1,20
2010,11,18,49.2154802,-123.0770736,18,7,3,1,20
2010,6,30,49.25014853,-123.0761245,21,20,2,1,6
2010,5,7,49.28113223,-123.0257115,18,3,4,1,5
2010,6,17,49.28113223,-123.0257115,15,38,3,1,5
2010,9,7,49.26953271,-123.0618994,20,24,1,1,4
2010,10,25,49.26061193,-123.12543959999999,18,36,0,1,3
2010,10,6,49.26956072,-123.0389432,14,49,2,1,5
2010,5,20,49.26838331,-123.1682779,15,6,3,1,9
2010,8,3,49.26408376,-123.16816709999999,11,13,1,1,9
2010,9,22,49.26201215,-123.10099220000001,17,23,2,1,11
2010,12,15,49.25930449,-123.10111040000001,22,10,2,1,11
2010,9,19,49.25025539,-123.10100940000001,20,14,6,1,15
2010,8,11,49.26914554,-123.1007731,10,11,2,1,11
2010,9,11,49.26914554,-123.1007731,14,3,5,1,11
2010,11,6,49.26901073,-123.1006353,21,39,5,1,11
2010,11,21,49.24050415,-123.10147040000001,7,1,6,1,15
2010,7,14,49.21931098,-123.1018527,10,6,2,1,20
2010,2,4,49.21846539,-123.10189220000001,8,44,3,1,20
2010,1,9,49.21371572,-123.10207460000001,10,44,5,1,20
2010,8,12,49.21179064,-123.10218049999999,14,51,3,1,20
2010,2,17,49.28134396,-123.0996842,15,15,2,1,19
2010,3,14,49.28134396,-123.0996842,16,18,6,1,19
2010,6,18,49.28134396,-123.0996842,8,24,4,1,19
2010,3,19,49.28038146,-123.099696,22,29,4,1,19
2010,6,21,49.27050397,-123.10059709999999,17,31,0,1,19
2010,7,5,49.26430606,-123.1008457,15,6,0,1,11
2010,10,16,49.26448597,-123.10083229999998,3,33,5,1,11
2010,2,26,49.27493025,-123.09985,16,26,4,1,19
2010,2,11,49.28318807,-123.0995642,4,21,3,1,1
2010,3,26,49.27278018,-123.10010690000001,21,55,4,1,11
2010,9,28,49.27288813,-123.1000933,15,21,1,1,1
2010,2,21,49.27285229,-123.0999283,11,56,6,1,19
2010,12,17,49.27285229,-123.0999283,16,23,4,1,19
2010,8,25,49.27663022,-123.1189773,9,26,2,1,1
2010,2,17,49.24892728,-123.10745109999999,17,31,2,1,15
2010,5,11,49.2731301,-123.1199311,16,49,1,1,1
2010,5,13,49.20550075,-123.02353070000001,17,59,3,1,8
2010,10,7,49.20550075,-123.02353070000001,11,38,3,1,8
2010,3,20,49.28865033,-123.056299,19,7,5,1,5
2010,4,1,49.28865565,-123.0440463,16,44,3,1,5
2010,2,12,49.28878159,-123.04404640000001,21,44,4,1,5
2010,8,7,49.28515657,-123.12001529999999,0,15,5,1,1
2010,5,20,49.28646781,-123.12198490000002,12,42,3,1,1
2010,4,29,49.25786303,-123.13028390000001,17,0,3,1,3
2010,12,27,49.25222865,-123.0566011,19,12,0,1,6
2010,8,3,49.284782299999996,-123.05652830000001,13,52,1,1,4
2010,1,20,49.24881044,-123.05663840000001,11,9,2,1,6
2010,6,20,49.24460966,-123.0566611,11,59,6,1,6
2010,2,27,49.26296895,-123.0565721,18,37,5,1,5
2010,2,27,49.25847132,-123.05662199999999,15,23,5,1,6
2010,3,15,49.25779667,-123.05663490000002,1,56,0,1,14
2010,1,31,49.24763421,-123.1532855,16,12,6,1,0
2010,4,11,49.27499137,-123.1019673,23,37,6,1,1
2010,4,1,49.27696249,-123.1195142,23,17,3,1,1
2010,2,6,49.28489195,-123.1317301,18,33,5,1,22
2010,7,10,49.28489195,-123.1317301,17,21,5,1,22
2010,6,3,49.278597,-123.1220067,17,15,3,1,1
2010,9,13,49.28866162,-123.13112140000001,21,15,0,1,22
2010,4,7,49.25150251,-123.0235113,16,45,2,1,14
2010,12,24,49.25441215,-123.127334,7,20,4,1,16
2010,11,26,49.26062854,-123.126704,18,42,4,1,3
2010,10,21,49.25872148,-123.1267679,9,8,3,1,3
2010,10,26,49.25872148,-123.1267679,20,36,1,1,3
2010,7,1,49.24238502,-123.1277977,14,10,3,1,16
2010,3,20,49.22930544,-123.1282309,16,30,5,1,13
2010,8,8,49.22930544,-123.1282309,16,53,6,1,13
2010,2,20,49.22654383,-123.1282924,9,40,5,1,13
2010,2,21,49.21298593,-123.13009720000001,21,58,6,1,10
2010,12,17,49.210746,-123.1301875,9,29,4,1,10
2010,4,11,49.24914075,-123.1275128,1,36,6,1,16
2010,7,15,49.26376277,-123.10485800000001,8,33,3,1,11
2010,12,1,49.26376277,-123.10485800000001,6,43,2,1,11
2010,2,10,49.27409096,-123.1214869,8,5,2,1,1
2010,2,16,49.27409096,-123.1214869,17,18,1,1,1
2010,11,8,49.27694844,-123.13239640000002,9,26,0,1,1
2010,9,16,49.27373365,-123.1275212,23,22,3,1,1
2010,12,2,49.28304147,-123.0655463,17,1,3,1,4
2010,9,23,49.21620815,-123.1362437,8,41,3,1,10
2010,12,13,49.21446124,-123.1300187,9,26,0,1,10
2010,9,21,49.27588214,-123.078625,19,6,1,1,19
2010,5,27,49.26271382,-123.1434638,8,54,3,1,3
2010,5,7,49.26087879,-123.1434722,8,5,4,1,3
2010,11,7,49.29734537,-123.13594450000001,13,51,6,1,18
2010,8,14,49.27145084,-123.1681646,11,14,5,1,9
2010,3,31,49.28323975,-123.1021906,21,38,2,1,1
2010,1,9,49.28295529,-123.0870787,21,17,5,1,19
2010,8,15,49.283032899999995,-123.0914101,17,1,6,1,19
2010,9,17,49.28484152,-123.0637337,10,30,4,1,4
2010,9,21,49.26148368,-123.08719209999998,22,36,1,1,11
2010,7,31,49.2235321,-123.0880729,14,59,5,1,20
2010,12,30,49.26247315,-123.0871939,13,39,3,1,11
2010,9,26,49.27659366,-123.08973470000001,16,14,6,1,19
2010,9,19,49.27499137,-123.1019673,15,31,6,1,1
2010,1,15,49.27425116,-123.0827054,7,12,4,1,19
2010,12,27,49.25066886,-123.0442736,11,17,0,1,14
2010,6,25,49.26194885,-123.0443112,15,3,4,1,5
2010,8,27,49.26194885,-123.0443112,20,49,4,1,5
2010,3,23,49.277986299999995,-123.1210841,14,45,1,1,1
2010,3,28,49.27904941,-123.119478,17,44,6,1,1
2010,5,10,49.2826451,-123.12175549999999,0,30,0,1,1
2010,12,22,49.28866162,-123.13112140000001,15,25,2,1,22
2010,6,5,49.28072321,-123.1187946,11,11,5,1,1
2010,2,15,49.21116660000001,-123.08404180000001,15,23,0,1,20
2010,11,10,49.21106823,-123.08323159999999,16,27,2,1,20
2010,3,15,49.26565846,-123.033662,11,12,0,1,5
2010,1,1,49.25812942,-123.03386299999998,19,12,4,1,14
2010,5,12,49.235359499999994,-123.04287250000002,8,22,2,1,14
2010,9,19,49.21116053,-123.07990900000001,15,20,6,1,20
2010,5,18,49.20782638,-123.03889469999999,15,51,1,1,8
2010,6,14,49.27649772,-123.12519109999998,14,34,0,1,1
2010,2,18,49.27965111,-123.12041440000002,14,27,3,1,1
2010,10,16,49.25059473,-123.0496188,13,4,5,1,14
2010,3,21,49.24000534,-123.054073,9,27,6,1,14
2010,8,31,49.24000534,-123.054073,12,1,1,1,14
2010,5,27,49.27577996,-123.1147408,18,58,3,1,1
2010,2,14,49.27965111,-123.12041440000002,1,7,6,1,1
2010,5,31,49.27965111,-123.12041440000002,2,50,0,1,1
2010,9,12,49.26018844,-123.0983085,19,16,6,1,11
2010,8,12,49.26248797,-123.12903159999999,15,46,3,1,3
2010,3,10,49.2606079,-123.12909540000001,19,24,2,1,3
2010,1,26,49.29734537,-123.13594450000001,10,48,1,1,18
2010,7,23,49.27241314,-123.09804409999998,12,5,4,1,19
2010,4,26,49.2077946,-123.12283459999999,13,48,0,1,10
2010,11,16,49.2071092,-123.1244804,20,28,1,1,10
2010,6,16,49.2063699,-123.1260299,18,35,2,1,10
2010,4,2,49.20465588,-123.1304598,7,22,4,1,10
2010,2,2,49.20458399,-123.13039099999999,7,7,1,1,10
2010,12,22,49.2322164,-123.1896243,14,33,2,1,2
2010,12,2,49.27898029,-123.133323,17,33,3,1,22
2010,7,18,49.26155004,-123.02412079999999,12,32,6,1,14
2010,5,1,49.26642502,-123.026075,9,56,5,1,5
2010,4,11,49.2628529,-123.206125,7,20,6,1,23
2010,11,26,49.27910276,-123.0440928,8,46,4,1,5
2010,1,30,49.27675559,-123.0772653,6,53,5,1,4
2010,7,6,49.27660209,-123.04411809999999,12,15,1,1,5
2010,8,15,49.2595368,-123.065955,17,0,6,1,6
2010,12,21,49.2595368,-123.065955,23,55,1,1,6
2010,6,6,49.22946594,-123.0655853,16,54,6,1,21
2010,4,28,49.22177484,-123.0658498,14,29,2,1,21
2010,2,16,49.28121543,-123.06557140000001,7,0,1,1,4
2010,1,25,49.28024395,-123.06558390000002,15,38,0,1,4
2010,10,31,49.2171602,-123.06595349999999,1,16,6,1,21
2010,10,19,49.27209424,-123.0657105,6,45,1,1,4
2010,2,27,49.2634809,-123.1858955,2,40,5,1,9
2010,3,19,49.26268079,-123.14107209999999,11,55,4,1,3
2010,3,24,49.26271382,-123.1434638,7,25,2,1,3
2010,9,18,49.26383698,-123.20912539999999,9,3,5,1,23
2010,1,21,49.26165221,-123.1361763,18,5,3,1,3
2010,6,25,49.26080366,-123.13870290000001,5,24,4,1,3
2010,9,10,49.26062854,-123.126704,22,26,4,1,3
2010,12,25,49.26038191,-123.11298719999999,14,2,5,1,11
2010,11,19,49.25872148,-123.1267679,14,57,4,1,3
2010,11,21,49.25813554,-123.20323300000001,13,8,6,1,23
2010,2,14,49.25663828,-123.10517279999999,23,47,6,1,15
2010,1,18,49.257105700000004,-123.13180729999999,19,21,0,1,16
2010,1,14,49.25398411,-123.1152125,19,37,3,1,17
2010,5,30,49.25441215,-123.127334,11,8,6,1,16
2010,8,10,49.24516817,-123.115824,21,4,1,1,17
2010,8,30,49.23653924,-123.16267479999999,17,26,0,1,0
2010,7,16,49.26889985,-123.1455986,8,11,4,1,9
2010,4,9,49.2683055,-123.104689,9,10,4,1,11
2010,7,8,49.2683055,-123.104689,10,41,3,1,11
2010,7,1,49.26886686,-123.14320670000001,19,30,3,1,3
2010,1,20,49.23473408,-123.1730675,6,26,2,1,7
2010,1,12,49.23470211,-123.16415239999999,7,28,1,1,7
2010,3,7,49.23434758,-123.13961780000001,19,15,6,1,16
2010,4,17,49.23434758,-123.13961780000001,12,17,5,1,16
2010,8,28,49.23434758,-123.13961780000001,3,19,5,1,16
2010,4,1,49.23452974,-123.1520774,16,21,3,1,7
2010,8,11,49.23401013,-123.1280783,12,37,2,1,16
2010,1,16,49.2346211,-123.1577371,18,12,5,1,0
2010,2,12,49.2346211,-123.1577371,17,21,4,1,0
2010,1,20,49.2335806,-123.1555635,21,46,2,1,7
2010,4,16,49.23086384,-123.15570600000001,20,1,4,1,7
2010,9,4,49.23086384,-123.15570600000001,9,52,5,1,7
2010,6,11,49.22761013,-123.13196229999998,15,10,4,1,13
2010,7,28,49.22607943,-123.1166446,16,13,2,1,13
2010,12,11,49.22715039999999,-123.1545132,18,1,5,1,7
2010,6,29,49.22696223,-123.13981670000001,12,48,1,1,7
2010,9,20,49.26785657,-123.1381453,10,30,0,1,3
2010,4,15,49.268117,-123.15277160000001,7,34,3,1,9
2010,9,30,49.26825135,-123.1598512,6,37,3,1,9
2010,5,4,49.26800928,-123.1456372,12,59,1,1,3
2010,1,17,49.26828398,-123.1622568,20,21,6,1,9
2010,3,15,49.26890707,-123.20590279999999,7,0,0,1,23
2010,5,3,49.26890707,-123.20590279999999,19,12,0,1,23
2010,6,25,49.21931873,-123.137749,9,45,4,1,10
2010,1,23,49.21920339,-123.1285618,18,50,5,1,10
2010,12,6,49.21851523,-123.1401774,8,56,0,1,10
2010,4,25,49.21818665,-123.1288064,13,41,6,1,10
2010,8,21,49.267337,-123.1575527,13,5,5,1,9
2010,1,8,49.215033899999995,-123.14030490000002,16,17,4,1,10
2010,2,7,49.210746,-123.1301875,14,33,6,1,10
2010,12,27,49.21051808,-123.1404568,23,37,0,1,10
2010,2,19,49.26614995,-123.13606499999999,23,26,4,1,3
2010,6,14,49.26594756,-123.12407859999999,11,19,0,1,3
2010,11,29,49.20859624,-123.1378428,17,47,0,1,10
2010,2,24,49.20853902,-123.14053359999998,8,10,2,1,10
2010,4,25,49.20853902,-123.14053359999998,11,0,6,1,10
2010,7,28,49.20849557,-123.1316094,16,0,2,1,10
2010,7,9,49.20707273,-123.14058440000001,17,37,4,1,10
2010,9,22,49.20707273,-123.14058440000001,19,31,2,1,10
2010,12,5,49.20707273,-123.14058440000001,15,38,6,1,10
2010,10,24,49.26537942,-123.1410111,16,11,6,1,3
2010,3,11,49.26534649,-123.13849569999999,19,1,3,1,3
2010,7,16,49.2653044,-123.13606270000001,9,45,4,1,3
2010,5,3,49.26403222,-123.1147548,20,8,0,1,11
2010,6,8,49.2649016,-123.1623832,9,24,1,1,9
2010,7,25,49.2649016,-123.1623832,11,35,6,1,9
2010,9,8,49.26381708,-123.15293700000001,15,4,2,1,9
2010,4,30,49.26394242,-123.16001599999998,1,8,4,1,9
2010,8,19,49.26370042,-123.145762,19,20,3,1,9
2010,8,21,49.26370042,-123.145762,7,47,5,1,9
2010,4,20,49.26320448,-123.11493159999999,16,50,1,1,3
2010,4,4,49.26359234,-123.1385595,1,44,6,1,3
2010,7,23,49.26408376,-123.16816709999999,15,22,4,1,9
2010,7,25,49.26408376,-123.16816709999999,22,0,6,1,9
2010,10,21,49.26378424,-123.15054540000001,9,10,3,1,9
2010,6,2,49.26404387,-123.16463449999999,11,10,2,1,9
2010,9,30,49.28922023,-123.12207420000001,9,6,3,1,1
2010,5,31,49.28353922,-123.10914879999999,14,48,0,1,1
2010,3,3,49.28900669,-123.1282207,16,25,2,1,1
2010,4,9,49.28440884,-123.1210998,12,6,4,1,22
2010,4,7,49.29262551,-123.13371740000001,13,2,2,1,1
2010,7,31,49.29262551,-123.13371740000001,23,50,5,1,1
2010,4,13,49.28717463,-123.1169537,16,20,1,1,1
2010,10,26,49.28879673,-123.1227607,12,3,1,1,1
2010,11,19,49.28341159,-123.11093600000001,23,5,4,1,1
2010,9,25,49.28106701,-123.1075896,16,45,5,1,1
2010,11,30,49.28155941,-123.1100656,12,39,1,1,1
2010,10,29,49.28527776,-123.11584920000001,8,12,4,1,1
2010,11,13,49.28341872,-123.11286100000001,21,22,5,1,1
2010,7,16,49.23277426,-123.05166129999999,9,59,4,1,14
2010,12,15,49.28484152,-123.0637337,19,51,2,1,4
2010,9,12,49.28389259,-123.10641319999999,12,45,6,1,1
2010,2,27,49.28347181,-123.10422609999999,23,50,5,1,1
2010,3,10,49.25249154,-123.069381,7,17,2,1,6
2010,2,4,49.27398759,-123.0733979,13,10,3,1,4
2010,6,17,49.26331437,-123.1218178,9,31,3,1,3
2010,12,13,49.26331437,-123.1218178,18,55,0,1,3
2010,2,27,49.27144193,-123.07343540000001,11,6,5,1,4
2010,2,2,49.26750607,-123.11303090000001,9,29,1,1,11
2010,1,25,49.28144811,-123.10398810000001,18,20,0,1,1
2010,5,15,49.28144811,-123.10398810000001,21,47,5,1,1
2010,10,16,49.28048559,-123.1040273,0,53,5,1,1
2010,1,6,49.28156431,-123.10479950000001,16,18,2,1,1
2010,2,13,49.28156431,-123.10479950000001,22,2,5,1,1
2010,6,28,49.28156431,-123.10479950000001,14,45,0,1,1
2010,12,1,49.28156431,-123.10479950000001,10,50,2,1,1
